Price,Open,Close
Ticker,SPY,SPY
Date,,
1993-11-05,45.71875,46.0625
1993-11-08,46.09375,46.125
1993-11-09,46.4375,46.15625
1993-11-10,46.15625,46.5
1993-11-11,46.5,46.375
1993-11-12,46.46875,46.59375
1993-11-15,46.6875,46.5625
1993-11-16,46.65625,46.78125
1993-11-17,46.8125,46.53125
1993-11-18,46.46875,46.40625
1993-11-19,46.25,46.3125
1993-11-22,46.1875,46.03125
1993-11-23,46.28125,46.28125
1993-11-24,46.40625,46.46875
1993-11-26,46.59375,46.5
1993-11-29,46.625,46.3125
1993-11-30,46.28125,46.34375
1993-12-01,46.59375,46.40625
1993-12-02,46.5,46.53125
1993-12-03,46.5,46.71875
1993-12-06,46.78125,46.875
1993-12-07,46.875,46.84375
1993-12-08,46.84375,46.84375
1993-12-09,46.84375,46.6875
